1006516	東京都	千代田区	丸の内新丸の内ビルディング（１６階）
1006517	東京都	千代田区	丸の内新丸の内ビルディング（１７階）
1006518	東京都	千代田区	丸の内新丸の内ビルディング（１８階）
1006519	東京都	千代田区	丸の内新丸の内ビルディング（１９階）
1006520	東京都	千代田区	丸の内新丸の内ビルディング（２０階）
1006521	東京都	千代田区	丸の内新丸の内ビルディング（２１階）
1006522	東京都	千代田区	丸の内新丸の内ビルディング（２２階）
1006523	東京都	千代田区	丸の内新丸の内ビルディング（２３階）
1006524	東京都	千代田区	丸の内新丸の内ビルディング（２４階）
1006525	東京都	千代田区	丸の内新丸の内ビルディング（２５階）
1006526	東京都	千代田区	丸の内新丸の内ビルディング（２６階）
1006527	東京都	千代田区	丸の内新丸の内ビルディング（２７階）
1006528	東京都	千代田区	丸の内新丸の内ビルディング（２８階）
1006529	東京都	千代田区	丸の内新丸の内ビルディング（２９階）
1006530	東京都	千代田区	丸の内新丸の内ビルディング（３０階）
1006531	東京都	千代田区	丸の内新丸の内ビルディング（３１階）
1006532	東京都	千代田区	丸の内新丸の内ビルディング（３２階）
1006533	東京都	千代田区	丸の内新丸の内ビルディング（３３階）
1006534	東京都	千代田区	丸の内新丸の内ビルディング（３４階）
1006535	東京都	千代田区	丸の内新丸の内ビルディング（３５階）
1006536	東京都	千代田区	丸の内新丸の内ビルディング（３６階）
1006537	東京都	千代田区	丸の内新丸の内ビルディング（３７階）
1006538	東京都	千代田区	丸の内新丸の内ビルディング（３８階）
1006490	東京都	千代田区	丸の内東京ビルディング（地階・階層不明）
1006401	東京都	千代田区	丸の内東京ビルディング（１階）
1006402	東京都	千代田区	丸の内東京ビルディング（２階）
1006403	東京都	千代田区	丸の内東京ビルディング（３階）
1006404	東京都	千代田区	丸の内東京ビルディング（４階）
1006405	東京都	千代田区	丸の内東京ビルディング（５階）
1006406	東京都	千代田区	丸の内東京ビルディング（６階）
1006407	東京都	千代田区	丸の内東京ビルディング（７階）
1006408	東京都	千代田区	丸の内東京ビルディング（８階）
1006409	東京都	千代田区	丸の内東京ビルディング（９階）
1006410	東京都	千代田区	丸の内東京ビルディング（１０階）
1006411	東京都	千代田区	丸の内東京ビルディング（１１階）
1006412	東京都	千代田区	丸の内東京ビルディング（１２階）
1006413	東京都	千代田区	丸の内東京ビルディング（１３階）
1006414	東京都	千代田区	丸の内東京ビルディング（１４階）
1006415	東京都	千代田区	丸の内東京ビルディング（１５階）
1006416	東京都	千代田区	丸の内東京ビルディング（１６階）
1006417	東京都	千代田区	丸の内東京ビルディング（１７階）
1006418	東京都	千代田区	丸の内東京ビルディング（１８階）
1006419	東京都	千代田区	丸の内東京ビルディング（１９階）
1006420	東京都	千代田区	丸の内東京ビルディング（２０階）
1006421	東京都	千代田区	丸の内東京ビルディング（２１階）
1006422	東京都	千代田区	丸の内東京ビルディング（２２階）
1006423	東京都	千代田区	丸の内東京ビルディング（２３階）
1006424	東京都	千代田区	丸の内東京ビルディング（２４階）
1006425	東京都	千代田区	丸の内東京ビルディング（２５階）
1006426	東京都	千代田区	丸の内東京ビルディング（２６階）
1006427	東京都	千代田区	丸の内東京ビルディング（２７階）
1006428	東京都	千代田区	丸の内東京ビルディング（２８階）
1006429	東京都	千代田区	丸の内東京ビルディング（２９階）
1006430	東京都	千代田区	丸の内東京ビルディング（３０階）
1006431	東京都	千代田区	丸の内東京ビルディング（３１階）
1006432	東京都	千代田区	丸の内東京ビルディング（３２階）
1006433	東京都	千代田区	丸の内東京ビルディング（３３階）
1006290	東京都	千代田区	丸の内パシフィックセンチュリープレイス丸の内（地階・階層不明）
1006201	東京都	千代田区	丸の内パシフィックセンチュリープレイス丸の内（１階）
1006202	東京都	千代田区	丸の内パシフィックセンチュリープレイス丸の内（２階）
1006203	東京都	千代田区	丸の内パシフィックセンチュリープレイス丸の内（３階）
1006204	東京都	千代田区	丸の内パシフィックセンチュリープレイス丸の内（４階）
1006205	東京都	千代田区	丸の内パシフィックセンチュリープレイス丸の内（５階）
1006206	東京都	千代田区	丸の内パシフィックセンチュリープレイス丸の内（６階）
1006207	東京都	千代田区	丸の内パシフィックセンチュリープレイス丸の内（７階）
1006208	東京都	千代田区	丸の内パシフィックセンチュリープレイス丸の内（８階）
1006209	東京都	千代田区	丸の内パシフィックセンチュリープレイス丸の内（９階）
1006210	東京都	千代田区	丸の内パシフィックセンチュリープレイス丸の内（１０階）
1006211	東京都	千代田区	丸の内パシフィックセンチュリープレイス丸の内（１１階）
